video_id,label,modality,background_music,static_image,voice_over
hyCUZWKWGR4_000030,playing acoustic guitar,A,True,False,False
hyGuS5WiPk8_000060,playing flute,A,True,False,False
hyGuS5WiPk8_000060,"playing violin, fiddle",A,True,False,False
hyNm8rXY2-g_000003,"female speech, woman speaking",A,False,False,False
hyNm8rXY2-g_000104,"bird chirping, tweeting",A,False,False,False
hyVVGaHRRsk_000097,"female speech, woman speaking",A,False,False,False
hykPnezhLZs_000020,"male speech, man speaking",A,False,False,True
hykPnezhLZs_000020,playing drum kit,A,False,False,True
hzQyTOaBHzI_000020,car engine idling,A,False,False,False
i-g4r-1mKcg_000214,"female speech, woman speaking",A,False,False,False
i0MYVUdOqb4_000009,male singing,A,True,False,False
i0cqbYWpmYU_000030,"male speech, man speaking",A,False,False,False
i0cqbYWpmYU_000030,people screaming,A,False,False,False
i1AGB7K6uZ0_000030,wind noise,A,False,True,False
i1sPuDZLhwo_000003,male singing,A,True,False,False
i1sPuDZLhwo_000003,"male speech, man speaking",A,True,False,False
i2bo1Epmgls_000253,air horn,A,True,True,False
i2bo1Epmgls_000253,slot machine,A,True,True,False
i3022Z7Sm-A_000123,"bird chirping, tweeting",A,False,False,False
i3022Z7Sm-A_000123,"electric shaver, electric razor shaving",A,False,False,False
i3022Z7Sm-A_000123,"female speech, woman speaking",A,False,False,False
i3022Z7Sm-A_000123,"male speech, man speaking",A,False,False,False
i39ZIS_58UY_000000,lighting firecrackers,A,False,False,False
i3zayf6Hiog_000030,orchestra,A,True,True,False
i4woNas3E00_000150,"bird chirping, tweeting",A,False,False,False
i4woNas3E00_000150,hammering nails,A,False,False,False
i52hyDAEsgE_000240,"female speech, woman speaking",A,False,False,False
i60n18w2JLQ_000030,"female speech, woman speaking",A,False,True,False
i8bt6Mb0rUc_000010,playing timpani,A,True,False,False
i8bt6Mb0rUc_000010,playing tympani,A,True,False,False
i8t9TtX18y4_000030,wind noise,A,False,False,False
i9Y6mLjjT-4_000002,people crowd,A,False,False,False
i9Y6mLjjT-4_000002,playing bass drum,A,False,False,False
i9Y6mLjjT-4_000002,playing cymbal,A,False,False,False
i9Y6mLjjT-4_000002,playing trombone,A,False,False,False
i9Y6mLjjT-4_000002,playing trumpet,A,False,False,False
i9i-MjxVOnY_000200,"male speech, man speaking",A,False,False,False
iAKONxjm-Dw_000068,"male speech, man speaking",A,False,False,False
iAKONxjm-Dw_000068,wind noise,A,False,False,False
iAKONxjm-Dw_000068,wind rustling leaves,A,False,False,False
iANFxJ1ImQE_000230,goat bleating,A,True,False,False
iANFxJ1ImQE_000230,"male speech, man speaking",A,True,False,False
iBH5X5SKirU_000080,playing acoustic guitar,A,True,True,False
iBH5X5SKirU_000080,playing drum kit,A,True,True,False
iBf5GMj_o5w_000349,"female speech, woman speaking",A,False,False,False
iCYA7N-vdZA_000000,female singing,A,False,False,False
iE4ructiJNo_000470,cricket chirping,A,False,False,False
iE8pSulXDuc_000090,"child speech, kid speaking",A,False,False,False
iE8pSulXDuc_000090,wind noise,A,False,False,False
iEzcdCLsiwU_000250,church bell ringing,A,False,True,False
iEzcdCLsiwU_000250,playing gong,A,False,True,False
iFEispmfoUQ_000057,"bird chirping, tweeting",A,False,False,False
iG0P6bjyUNI_000070,playing cymbal,A,True,False,True
iG0P6bjyUNI_000070,swimming,A,True,False,True
iHL96O04zDo_000002,cricket chirping,A,False,False,False
iHL96O04zDo_000012,"bird chirping, tweeting",A,False,False,False
iHL96O04zDo_000012,bird squawking,A,False,False,False
iHL96O04zDo_000012,"male speech, man speaking",A,False,False,False
iHL96O04zDo_000012,wind noise,A,False,False,False
iHc1kB4u2AY_000380,playing piano,A,True,False,True
iHltZ6Jp8tI_000121,"male speech, man speaking",A,False,False,False
iHltZ6Jp8tI_000121,popping popcorn,A,False,False,False
iJ6DxdwyDeE_000064,chicken clucking,A,False,True,False
iJUC8TaMlkI_000219,firing muskets,A,True,False,True
iMNEd2l5Ff8_000030,"male speech, man speaking",A,True,False,False
iMNEd2l5Ff8_000030,playing drum kit,A,True,False,False
iMNEd2l5Ff8_000030,rapping,A,True,False,False
iNFsYjfTRlA_000030,"male speech, man speaking",A,False,False,True
iPFoT3Iz234_000010,bird squawking,A,False,False,False
iPFoT3Iz234_000010,crow cawing,A,False,False,False
iROgD3JRJFY_000090,"male speech, man speaking",A,False,False,False
iS8YQGp2_ng_000030,male singing,A,True,False,False
iS8YQGp2_ng_000030,"male speech, man speaking",A,True,False,False
iS8YQGp2_ng_000030,playing synthesizer,A,True,False,False
iSZc5I90ddA_000030,wind noise,A,False,False,False
iSu2BRhUcLQ_000490,"ice cream truck, ice cream van",A,True,False,False
iSu2BRhUcLQ_000490,"male speech, man speaking",A,True,False,False
iSyWKTPonhQ_000121,wind noise,A,False,False,False
iTCfi5_b4Ow_000035,playing cornet,A,False,False,False
iTCfi5_b4Ow_000035,playing piano,A,False,False,False
iTkzTbXi23U_000075,"male speech, man speaking",A,False,False,False
iTkzTbXi23U_000075,smoke detector beeping,A,False,False,False
iTmNN9uGRfs_000314,"female speech, woman speaking",A,False,False,False
iTmNN9uGRfs_000314,"male speech, man speaking",A,False,False,False
iUoFC-GUq8o_000113,"female speech, woman speaking",A,False,False,False
iUoFC-GUq8o_000113,people screaming,A,False,False,False
iUtE4nRvBsM_000040,wind noise,A,False,False,False
iW4pt41OuA0_000030,wind noise,A,False,False,False
iW4pt41OuA0_000030,wind rustling leaves,A,False,False,False
iW8es1xXsG4_000225,people cheering,A,False,False,False
iWiNV03Wa6Y_000072,playing synthesizer,A,True,False,False
iWiNV03Wa6Y_000072,wind noise,A,True,False,False
iX2pK_rV6aA_000029,playing bass guitar,A,False,False,False
iX2pK_rV6aA_000029,playing piano,A,False,False,False
iX53Jb72Nwk_000140,dinosaurs bellowing,A,True,False,False
iXaA7PVRhIY_000024,"female speech, woman speaking",A,False,False,False
iXaA7PVRhIY_000024,people belly laughing,A,False,False,False
iXaA7PVRhIY_000024,people cheering,A,False,False,False
iXaA7PVRhIY_000024,people crowd,A,False,False,False
iXaA7PVRhIY_000024,people giggling,A,False,False,False
iXgzAeEtg2Q_000035,playing tambourine,A,False,False,False
iYBjjt6HwPM_000066,ocean burbling,A,False,False,False
iYBjjt6HwPM_000066,wind noise,A,False,False,False
iYp3boUJ9j8_000550,"male speech, man speaking",A,True,False,False
iZ8LuWYwM2A_000030,firing muskets,A,False,False,False
iZ8LuWYwM2A_000030,ice cracking,A,False,False,False
iZ8LuWYwM2A_000030,people whispering,A,False,False,False
iZDaXkPrI_o_000130,"male speech, man speaking",A,False,False,True
iZpuOn86PYI_000010,playing zither,A,True,False,False
iZqpnIylN6E_000030,"female speech, woman speaking",A,False,False,True
iZxPrZAZeXY_000400,wind noise,A,False,False,False
i_G-KciH8XM_000028,"child speech, kid speaking",A,False,True,False
i_G-KciH8XM_000028,cricket chirping,A,False,True,False
i_G-KciH8XM_000028,"female speech, woman speaking",A,False,True,False
i_G-KciH8XM_000028,fox barking,A,False,True,False
i_G-KciH8XM_000028,ocean burbling,A,False,True,False
i_G-KciH8XM_000028,opening or closing drawers,A,False,True,False
i_G-KciH8XM_000028,playing table tennis,A,False,True,False
i_G-KciH8XM_000028,sea waves,A,False,True,False
i_G-KciH8XM_000028,smoke detector beeping,A,False,True,False
i_G-KciH8XM_000028,wind rustling leaves,A,False,True,False
ia8IrM5BKBU_000176,"male speech, man speaking",A,False,False,False
ia8IrM5BKBU_000176,rapping,A,False,False,False
iahj0tFg7Js_000729,machine gun shooting,A,True,False,False
iahj0tFg7Js_000729,"male speech, man speaking",A,True,False,False
iahj0tFg7Js_000729,mouse clicking,A,True,False,False
iahj0tFg7Js_000729,typing on computer keyboard,A,True,False,False
ibCQVMd2SBM_000030,male singing,A,True,False,False
ibCQVMd2SBM_000030,playing electric guitar,A,True,False,False
ibCQVMd2SBM_000030,playing synthesizer,A,True,False,False
ibjwrgRaIes_000306,"male speech, man speaking",A,False,False,True
ibjwrgRaIes_000306,wind noise,A,False,False,True
ieZmQbzQYtw_000000,children shouting,A,False,False,False
ieZmQbzQYtw_000000,"female speech, woman speaking",A,False,False,False
ieZmQbzQYtw_000000,"male speech, man speaking",A,False,False,False
ieZmQbzQYtw_000000,people giggling,A,False,False,False
ig59gOwKj0k_000105,car engine knocking,A,False,False,False
ig59gOwKj0k_000105,"male speech, man speaking",A,False,False,False
ig59gOwKj0k_000153,people babbling,A,False,False,False
igPiKZUKwVA_000160,"male speech, man speaking",A,True,False,True
igTZmll9MN8_000021,wind noise,A,False,False,False
igU11WRJNrU_000065,lions growling,A,False,True,False
ihnW25xmMWI_000160,"cattle, bovinae cowbell",A,True,False,False
ihnW25xmMWI_000160,orchestra,A,True,False,False
ihnW25xmMWI_000160,playing drum kit,A,True,False,False
ihnW25xmMWI_000160,playing timpani,A,True,False,False
ihnW25xmMWI_000160,playing tympani,A,True,False,False
ihuAByGN8HQ_000480,playing bass drum,A,True,False,False
ihuAByGN8HQ_000480,playing flute,A,True,False,False
iiAK295_-jk_000021,baby crying,A,True,False,True
iikhslprd_A_000009,cricket chirping,A,False,False,False
ij85kbIJzBE_000120,"male speech, man speaking",A,True,False,False
ik3SNmU2v9k_000135,wind rustling leaves,A,False,False,False
ikIVo68HLwY_000010,"child speech, kid speaking",A,False,False,False
ikRR0vg8xLc_000260,wind noise,A,False,False,False
il1Jf4JAysQ_000029,"heart sounds, heartbeat",A,False,False,False
imo0-muPdy0_000030,cat purring,A,False,False,False
in34xQXdiPA_000280,cattle mooing,A,False,False,False
in34xQXdiPA_000280,wind noise,A,False,False,False
in6yD9cMxz0_000000,orchestra,A,False,False,False
in6yD9cMxz0_000000,playing oboe,A,False,False,False
in6yD9cMxz0_000000,playing synthesizer,A,False,False,False
in8NNzwFa-s_000096,playing bass guitar,A,True,False,False
in8NNzwFa-s_000096,playing electric guitar,A,True,False,False
inAGPLejHUQ_000539,wind noise,A,False,False,False
inbq6rkW5-M_000005,"fly, housefly buzzing",A,False,True,False
io2ZMAWqkeQ_000010,"female speech, woman speaking",A,False,False,False
io3WpjWTMc8_000019,playing clarinet,A,True,False,True
io3WpjWTMc8_000019,playing piano,A,True,False,True
ioBOW6ynH28_000010,playing cello,A,True,False,False
ioKcaLG7y_A_000030,car engine knocking,A,False,False,False
iosDKvAHUCI_000012,alarm clock ringing,A,True,False,False
ip6sz3xorFo_000010,"bee, wasp, etc. buzzing",A,False,False,False
ipKCHDizaQI_000030,people giggling,A,False,False,False
ipKCHDizaQI_000030,people sniggering,A,False,False,False
ipSnR0fR_uA_000044,"bird chirping, tweeting",A,False,False,False
ipSnR0fR_uA_000044,people hiccup,A,False,False,False
ipxCuhWJ3oA_000003,wind noise,A,False,False,False
ipx_reb1Kfc_000000,people clapping,A,False,False,False
ipx_reb1Kfc_000000,wind noise,A,False,False,False
iqDnYvNGkFM_000100,people coughing,A,False,False,False
ir-oBeMltLY_000260,people sneezing,A,False,False,False
iramP9ihj_w_000200,"male speech, man speaking",A,False,False,True
irk-Frn0a54_000040,cutting hair with electric trimmers,A,False,True,False
is1zUPpxNno_000070,"male speech, man speaking",A,False,False,False
it8_3gt0uUo_000002,"male speech, man speaking",A,False,False,False
iuFGMiUE-uI_000012,people cheering,A,False,True,False
iuFGMiUE-uI_000012,people clapping,A,False,True,False
iuFGMiUE-uI_000012,people whistling,A,False,True,False
iuXb1ckkpwE_000246,"male speech, man speaking",A,False,False,False
ivJmbhteIKE_000028,playing synthesizer,A,True,True,False
ivKeAXf2H_g_000011,sharpen knife,A,False,False,False
ivKeAXf2H_g_000011,tap dancing,A,False,False,False
ivO3uWmRTa8_000326,wind noise,A,True,False,False
ivmTP1YxO4k_000328,helicopter,A,False,False,False
iw8AL6xHoYE_000120,wind noise,A,False,False,False
iwC1fRH9Pck_000015,ripping paper,A,False,False,False
iwQxwtjEkHQ_000030,wind chime,A,True,False,False
iwd-SglWBVg_000080,playing flute,A,False,False,False
iwd-SglWBVg_000080,playing piano,A,False,False,False
iwpi55K_arw_000035,baby crying,A,False,False,False
iwpi55K_arw_000035,"female speech, woman speaking",A,False,False,False
iwpi55K_arw_000035,"male speech, man speaking",A,False,False,False
iya-ib62ETE_000023,"female speech, woman speaking",A,False,False,False
iydCIDl-O-I_000054,"male speech, man speaking",A,False,False,False
izGLFfu3VAY_000026,opening or closing car doors,A,False,False,False
j-bxcM-JXx4_000000,cap gun shooting,A,False,True,False
j0F9mLuDDZo_000550,air conditioning noise,A,True,False,False
j0F9mLuDDZo_000550,hammering nails,A,True,False,False
j0F9mLuDDZo_000550,"male speech, man speaking",A,True,False,False
j0F9mLuDDZo_000550,spraying water,A,True,False,False
j17CUVoONsQ_000034,car engine starting,A,False,False,False
j17CUVoONsQ_000034,"female speech, woman speaking",A,False,False,False
j17CUVoONsQ_000034,police car (siren),A,False,False,False
j1JUsTMZcuY_000004,"female speech, woman speaking",A,False,False,False
j1d0rmakDN4_000361,"male speech, man speaking",A,False,False,False
j1d0rmakDN4_000361,mouse clicking,A,False,False,False
j3Q8iRl4O6s_000140,playing accordion,A,True,True,False
j3slcVPwhPU_000023,"bird chirping, tweeting",A,False,False,False
j42ETHcp044_000000,"female speech, woman speaking",A,False,False,False
j42ETHcp044_000000,"male speech, man speaking",A,False,False,False
j5SIt_cHb38_000060,playing french horn,A,True,False,False
j5kPPzlFzyM_000148,playing timpani,A,True,False,False
j5kPPzlFzyM_000148,playing tympani,A,True,False,False
j5kPPzlFzyM_000251,playing timpani,A,True,False,False
j5kPPzlFzyM_000251,playing tympani,A,True,False,False
j68v0fnyXg8_000030,people clapping,A,True,False,False
j6WylsRJmWU_000190,playing bassoon,A,True,False,False
j6WylsRJmWU_000190,playing clarinet,A,True,False,False
j6WylsRJmWU_000190,playing oboe,A,True,False,False
j6gaw7Nasnc_000570,people coughing,A,False,False,True
j6n_MNU52Ns_000030,chainsawing trees,A,False,False,True
j6n_MNU52Ns_000030,"engine accelerating, revving, vroom",A,False,False,True
j6s-UMrMIE8_000190,"male speech, man speaking",A,False,False,False
j7LDdHAhIbo_000030,car engine starting,A,False,False,True
j7LDdHAhIbo_000030,people burping,A,False,False,True
j7Vej9AOKY0_000031,"male speech, man speaking",A,False,False,False
j7p1kbECybQ_000167,singing choir,A,False,False,True
j9PGC-rAfzg_000000,"bird chirping, tweeting",A,False,False,False
j9Z63H5hvrQ_000010,playing harmonica,A,False,False,False
jAS9X6lJdJo_000030,playing bass guitar,A,True,False,False
jAXka8pSqRw_000030,"bird chirping, tweeting",A,False,False,False
jAXka8pSqRw_000030,cricket chirping,A,False,False,False
jChzM9_rP-Q_000000,train horning,A,True,False,False
jE8MWTGaM7U_000030,"male speech, man speaking",A,False,False,True
jE8MWTGaM7U_000030,wind noise,A,False,False,True
jEU8MG1w6oo_000080,male singing,A,True,False,True
jEbK05u3Yq8_000011,chinchilla barking,A,False,True,False
jFumbdalT2g_000022,"male speech, man speaking",A,False,False,True
jG08q-1E8AE_000030,people screaming,A,False,False,False
jG08q-1E8AE_000030,wind rustling leaves,A,False,False,False
jGrIgDaqDR8_000210,wind noise,A,False,False,False
jHSWbKDx1Ms_000030,male singing,A,True,False,False
jHSWbKDx1Ms_000030,playing drum kit,A,True,False,False
jHs2_FLtd9U_000090,playing piano,A,True,False,False
jJBgSsVyQns_000010,civil defense siren,A,True,False,False
jJBgSsVyQns_000010,playing bagpipes,A,True,False,False
jJRbB0Oahls_000000,church bell ringing,A,False,True,True
jKjj66pRXZA_000020,playing didgeridoo,A,True,True,False
jLQQ2JX6pcM_000008,people gargling,A,False,False,True
jLymf_Nx_9o_000140,"playing violin, fiddle",A,True,False,False
jMFh6go-mBk_000001,police radio chatter,A,False,True,False
jOezpKDolRQ_000221,beat boxing,A,False,False,False
jP3F__n2uRs_000030,playing drum kit,A,True,False,False
jPGn0rqkLPY_000080,"playing violin, fiddle",A,True,True,False
jPIEgoO4cL0_000024,dog barking,A,False,False,False
jPIEgoO4cL0_000024,dog bow-wow,A,False,False,False
jPIEgoO4cL0_000024,dog growling,A,False,False,False
jPIEgoO4cL0_000024,"female speech, woman speaking",A,False,False,False
jQEi2K1fvRI_000263,"male speech, man speaking",A,True,False,False
jQEi2K1fvRI_000263,"playing violin, fiddle",A,True,False,False
jQFmaTURf3Q_000000,"male speech, man speaking",A,True,True,False
jQFmaTURf3Q_000000,playing synthesizer,A,True,True,False
jRImoxsY_uo_000030,mouse squeaking,A,False,False,False
jSTohhfh8wU_000082,coyote howling,A,False,False,False
jU0LDjmqrRw_000030,"male speech, man speaking",A,False,False,False
jU0LDjmqrRw_000030,sailing,A,False,False,False
jUBBGxyAN4M_000019,"male speech, man speaking",A,False,False,True
jUBBGxyAN4M_000019,wind noise,A,False,False,True
jVG2woyJ5Eg_000028,"male speech, man speaking",A,False,False,False
jWlZ5adnMNw_000013,wind noise,A,False,False,False
jXfAssGHBaY_000108,"male speech, man speaking",A,False,False,False
jXfAssGHBaY_000108,people cheering,A,False,False,False
jXfAssGHBaY_000108,people screaming,A,False,False,False
jYcXNtaZaAA_000022,"bird chirping, tweeting",A,False,False,False
jYcXNtaZaAA_000022,cricket chirping,A,False,False,False
jZ9mYtCAGf8_000150,fireworks banging,A,True,False,True
jZ9mYtCAGf8_000150,"male speech, man speaking",A,True,False,True
jZuebOYsLmM_000030,"bird chirping, tweeting",A,True,False,False
jZuebOYsLmM_000030,cuckoo bird calling,A,True,False,False
jZuebOYsLmM_000030,frog croaking,A,True,False,False
jaQ48brABIk_000340,"bird chirping, tweeting",A,False,False,False
jaQ48brABIk_000340,wind noise,A,False,False,False
jaSK_t8QP1E_000030,wind noise,A,False,False,False
jaSK_t8QP1E_000030,wind rustling leaves,A,False,False,False
jaSK_t8QP1E_000030,writing on blackboard with chalk,A,False,False,False
jb3vjhlybhE_000017,"female speech, woman speaking",A,False,False,False
jb3vjhlybhE_000017,"male speech, man speaking",A,False,False,False
jb3vjhlybhE_000017,police radio chatter,A,False,False,False
jbEYZDagytA_000030,"female speech, woman speaking",A,False,False,False
jbVBpTeK53M_000140,bird squawking,A,False,False,True
jbffNajOX7M_000019,"bird chirping, tweeting",A,False,False,False
jbffNajOX7M_000019,"female speech, woman speaking",A,False,False,False
jbffNajOX7M_000019,people giggling,A,False,False,False
jc1CQQpJY7Q_000278,"male speech, man speaking",A,False,False,False
jc1CQQpJY7Q_000278,sloshing water,A,False,False,False
jc1CQQpJY7Q_000278,splashing water,A,False,False,False
jcIFYIRgzbY_000165,beat boxing,A,True,False,False
jcIFYIRgzbY_000165,people cheering,A,True,False,False
jcIFYIRgzbY_000165,people clapping,A,True,False,False
jcIFYIRgzbY_000165,playing bass drum,A,True,False,False
jcKRIZHO37k_000082,baltimore oriole calling,A,False,False,False
jcKRIZHO37k_000082,canary calling,A,False,False,False
jcKRIZHO37k_000082,mynah bird singing,A,False,False,False
jcoTSA5FxpE_000030,"male speech, man speaking",A,False,False,True
jcoTSA5FxpE_000030,people whistling,A,False,False,True
je3NRuXHUaU_000160,playing electronic organ,A,True,True,False
je3NRuXHUaU_000160,playing harp,A,True,True,False
je3NRuXHUaU_000160,playing piano,A,True,True,False
je3NRuXHUaU_000160,playing synthesizer,A,True,True,False
jejadhR_m9w_000030,playing drum kit,A,False,False,False
jeroMrzgDxE_000030,printer printing,A,False,False,True
jeroMrzgDxE_000030,typing on typewriter,A,False,False,True
jeu-pldGAdw_000030,typing on computer keyboard,A,False,False,False
jfrMpSzrbnk_000006,bird squawking,A,False,False,False
jfrMpSzrbnk_000006,"donkey, ass braying",A,False,False,False
jfrMpSzrbnk_000006,"female speech, woman speaking",A,False,False,False
jfrMpSzrbnk_000006,goose honking,A,False,False,False
jfrMpSzrbnk_000006,"male speech, man speaking",A,False,False,False
jfrMpSzrbnk_000006,wind noise,A,False,False,False
jft3BVoxqjo_000061,people whispering,A,False,False,False
jgDWimc8k7k_000232,"male speech, man speaking",A,False,False,False
jgmF1Ykjolg_000007,playing bass drum,A,False,False,False
jgsr6_SIPUw_000031,playing bass drum,A,False,False,False
jh0nGY4dzHg_000280,"bee, wasp, etc. buzzing",A,False,False,False
jhTQR8w9SYI_000057,"female speech, woman speaking",A,False,False,False
jhTQR8w9SYI_000057,male singing,A,False,False,False
jhTQR8w9SYI_000057,"male speech, man speaking",A,False,False,False
jhTQR8w9SYI_000057,people slapping,A,False,False,False
jhTQR8w9SYI_000057,playing bass drum,A,False,False,False
jhTQR8w9SYI_000057,playing snare drum,A,False,False,False
ji3FsCD0OzU_000220,playing piano,A,True,False,True
ji3FsCD0OzU_000220,playing zither,A,True,False,True
ji4meumtHT4_000030,cat growling,A,False,False,False
ji4meumtHT4_000030,cat hissing,A,False,False,False
ji4meumtHT4_000030,cat meowing,A,False,False,False
jiNF8appg9Y_000043,air conditioning noise,A,False,False,False
ji_YCMygNHQ_000008,driving buses,A,True,False,False
ji_YCMygNHQ_000008,people belly laughing,A,True,False,False
ji_YCMygNHQ_000008,people cheering,A,True,False,False
ji_YCMygNHQ_000008,playing piano,A,True,False,False
jj4EkRkf4Rs_000038,car passing by,A,False,False,False
jjobvHzPstY_000020,baby crying,A,False,False,False
jjobvHzPstY_000020,bird squawking,A,False,False,False
jjobvHzPstY_000020,mouse pattering,A,False,False,False
jkUcFF4VmO4_000022,female singing,A,True,False,False
jkUcFF4VmO4_000022,playing acoustic guitar,A,True,False,False
jkUcFF4VmO4_000022,playing drum kit,A,True,False,False
jlmyAZSidOQ_000290,toilet flushing,A,False,False,False
jm4ipHk0QX4_000001,"male speech, man speaking",A,False,False,False
jm4ipHk0QX4_000001,people giggling,A,False,False,False
jpEcGnA4tco_000322,wind rustling leaves,A,False,False,False
jpGLGUsbHPU_000170,alarm clock ringing,A,False,False,False
jpGLGUsbHPU_000170,"alligators, crocodiles hissing",A,False,False,False
jpGLGUsbHPU_000170,"bird chirping, tweeting",A,False,False,False
jpGLGUsbHPU_000170,church bell ringing,A,False,False,False
jpGLGUsbHPU_000170,cricket chirping,A,False,False,False
jpGLGUsbHPU_000170,"fly, housefly buzzing",A,False,False,False
jpGLGUsbHPU_000170,people marching,A,False,False,False
jpGLGUsbHPU_000170,sea waves,A,False,False,False
jpGLGUsbHPU_000170,telephone bell ringing,A,False,False,False
jpGLGUsbHPU_000170,wind noise,A,False,False,False
jr2kxASSRBY_000030,"female speech, woman speaking",A,False,False,False
jr2kxASSRBY_000030,people nose blowing,A,False,False,False
jucJMIMABN8_000010,cattle mooing,A,False,False,False
jucJMIMABN8_000010,frog croaking,A,False,False,False
jucJMIMABN8_000010,"male speech, man speaking",A,False,False,False
jumOmcu8cts_000071,"female speech, woman speaking",A,True,False,True
jumOmcu8cts_000071,wind noise,A,True,False,True
jv4bWkoG4k8_000310,playing piano,A,True,True,False
jwxvQraiIGs_000032,snake hissing,A,False,False,False
jwxvQraiIGs_000084,car passing by,A,False,False,False
jwxvQraiIGs_000084,wind noise,A,False,False,False
jxC-0T5lXw4_000250,"female speech, woman speaking",A,False,False,False
jxaMR0I4YSY_000016,skidding,A,False,False,False
jz60j4RgVfk_000315,chipmunk chirping,A,False,True,False
jzBR9ihZBbI_000140,"male speech, man speaking",A,False,False,False
jzaDcRQkQEA_000089,"male speech, man speaking",A,False,False,False
jzaDcRQkQEA_000089,people whistling,A,False,False,False
jzxUgRqabsA_000010,bird squawking,A,False,False,False
jzxUgRqabsA_000010,crow cawing,A,False,False,False
k-roOIEBiYo_000012,male singing,A,True,False,False
k-roOIEBiYo_000012,playing acoustic guitar,A,True,False,False
k-roOIEBiYo_000012,playing electric guitar,A,True,False,False
k-roOIEBiYo_000012,playing harmonica,A,True,False,False
k0F_Z8quZ98_000940,people clapping,A,False,False,False
k0F_Z8quZ98_000940,people screaming,A,False,False,False
k0F_Z8quZ98_000940,people whistling,A,False,False,False
k0LK8irJeEg_000129,ice cracking,A,False,False,False
k0YT5ZNdXj0_000280,wind noise,A,False,False,True
k0hXSVmpVZk_000030,bird squawking,A,False,False,False
k0hXSVmpVZk_000030,goose honking,A,False,False,False
k0hXSVmpVZk_000030,machine gun shooting,A,False,False,False
k0hXSVmpVZk_000030,"male speech, man speaking",A,False,False,False
k0t8COy1a9c_000092,playing piano,A,True,False,False
k211h3tMeGQ_000060,cat caterwauling,A,False,True,False
k211h3tMeGQ_000060,cat meowing,A,False,True,False
k2j4tZRDt3U_000342,people cheering,A,False,False,False
k2qWgM1ZSQY_000001,wind noise,A,False,False,False
k30kIpEiN1U_000150,"bird chirping, tweeting",A,False,False,False
k30kIpEiN1U_000150,sloshing water,A,False,False,False
k30kIpEiN1U_000150,splashing water,A,False,False,False
k3E5jX1UvIQ_000419,"female speech, woman speaking",A,False,False,True
k3uGdspoVtg_000119,"male speech, man speaking",A,False,False,True
k5OqgeB7bvo_000207,"male speech, man speaking",A,False,False,True
k5OqgeB7bvo_000207,wind noise,A,False,False,True
k6ROAVZxzqM_000017,"bird chirping, tweeting",A,False,False,False
k6ROAVZxzqM_000017,cattle mooing,A,False,False,False
k6ROAVZxzqM_000017,cricket chirping,A,False,False,False
k6ROAVZxzqM_000017,firing muskets,A,False,False,False
k6ROAVZxzqM_000017,"rowboat, canoe, kayak rowing",A,False,False,False
k6ROAVZxzqM_000017,running electric fan,A,False,False,False
k6ROAVZxzqM_000017,sea waves,A,False,False,False
k6ROAVZxzqM_000017,sheep bleating,A,False,False,False
k6ROAVZxzqM_000017,skiing,A,False,False,False
k6ROAVZxzqM_000017,stream burbling,A,False,False,False
k6ROAVZxzqM_000017,wind rustling leaves,A,False,False,False
k7rGUmOV6wQ_000261,playing piano,A,False,False,False
k8lCsWaHiko_000030,disc scratching,A,False,True,False
k8lCsWaHiko_000030,playing drum kit,A,False,True,False
k8nX_e6MK9w_000067,children shouting,A,False,False,False
k91ukyGncNI_000077,child singing,A,False,False,False
k91ukyGncNI_000077,"female speech, woman speaking",A,False,False,False
k9ULTEUI7gs_000035,playing drum kit,A,True,False,False
k9bi4ygv1m0_000033,otter growling,A,False,False,False
kAHzcdl4qXY_000601,people cheering,A,False,False,True
kAHzcdl4qXY_000601,people clapping,A,False,False,True
kAHzcdl4qXY_000601,people crowd,A,False,False,True
kCX1Kn-5C44_000050,"heart sounds, heartbeat",A,False,False,False
kCy30T5bh74_000042,"female speech, woman speaking",A,False,False,False
kCy30T5bh74_000042,"male speech, man speaking",A,False,False,False
kDqQCjkuxuo_000090,"child speech, kid speaking",A,True,True,False
kDqQCjkuxuo_000090,playing piano,A,True,True,False
kEMNy7-6le8_000030,playing accordion,A,False,False,False
kEnOc-apG_o_000078,singing choir,A,False,False,False
kG64kC8XlR8_000490,"female speech, woman speaking",A,False,False,False
kG64kC8XlR8_000490,"male speech, man speaking",A,False,False,False
kGCW-Aw_0Xg_000005,footsteps on snow,A,False,True,False
kH6Z9sSDc3U_000000,"male speech, man speaking",A,False,False,True
kHCleUsjw3g_000030,firing muskets,A,False,False,False
kHCleUsjw3g_000030,rope skipping,A,False,False,False
kHum8R_CcR0_000091,playing didgeridoo,A,False,False,False
kHum8R_CcR0_000091,wind noise,A,False,False,False
kI04KR_InWQ_000000,fire truck siren,A,False,False,False
kI04KR_InWQ_000000,"male speech, man speaking",A,False,False,False
kI04KR_InWQ_000000,people crowd,A,False,False,False
kINKoZD2m-M_000093,air horn,A,True,False,False
kINKoZD2m-M_000093,playing glockenspiel,A,True,False,False
kIphX0k-ED4_000059,"female speech, woman speaking",A,False,False,True
kIphX0k-ED4_000059,people giggling,A,False,False,True
kJ3G_kQXiYs_000188,"male speech, man speaking",A,False,False,True
kJaUTXwvy7o_000030,"male speech, man speaking",A,False,True,False
kJaUTXwvy7o_000030,playing bagpipes,A,False,True,False
kJaUTXwvy7o_000030,police car (siren),A,False,True,False
