video_id,label,modality,unsure_a,unsure_v,comment
oVd-PG3vmQo_000013,car passing by,AV,False,False,
oVd-PG3vmQo_000013,police car (siren),AV,False,False,
oVd-PG3vmQo_000013,wind noise,A,False,False,
oWAZJV6g6fY_000000,helicopter,A,False,False,
oWAZJV6g6fY_000000,people burping,A,False,False,
oWAZJV6g6fY_000000,people farting,A,False,False,
oXiB2dl-7fw_000136,blowtorch igniting,AV,False,False,
oYFvyJtgE2E_000108,"female speech, woman speaking",AV,False,False,
oYFvyJtgE2E_000108,people nose blowing,AV,False,False,
o_ruuyYruBU_000127,"female speech, woman speaking",A,False,False,
o_ruuyYruBU_000127,motorboat  speedboat acceleration,V,False,False,
o_ruuyYruBU_000127,sailing,AV,False,False,
o_ruuyYruBU_000127,sea waves,AV,False,False,
o_ruuyYruBU_000127,wind noise,A,False,False,
o_ruuyYruBU_000138,"male speech, man speaking",A,False,False,
o_ruuyYruBU_000138,"motorboat, speedboat acceleration",V,False,False,
o_ruuyYruBU_000138,sailing,AV,False,False,
o_ruuyYruBU_000138,sea waves,AV,False,False,
o_ruuyYruBU_000138,wind noise,A,False,False,
oaeHZx7mfng_000577,"female speech, woman speaking",A,False,False,
oaeHZx7mfng_000577,"male speech, man speaking",A,False,False,
oaeHZx7mfng_000577,police radio chatter,A,False,False,
oaeHZx7mfng_000577,race car  auto racing,V,False,False,
odDT-H4NqXc_000022,lathe spinning,AV,False,False,
odDT-H4NqXc_000022,"male speech, man speaking",A,False,False,
of8GHa1Ko8k_000014,"alligators, crocodiles hissing",AV,False,False,
ohgUAJN2ymk_000083,chinchilla barking,AV,False,False,
okJ-HfG41YQ_000030,car engine starting,A,False,False,
okJ-HfG41YQ_000030,"engine accelerating, revving, vroom",A,False,False,
ol1u4r9hm-U_000273,"male speech, man speaking",AV,False,False,
ol1u4r9hm-U_000273,people crowd,AV,False,False,
opuHiPsyay0_000030,missile launch,AV,False,False,
oq5O-cdiQbY_000000,playing tuning fork,AV,False,False,
oqOyiPlZVDw_000020,baby laughter,AV,False,False,
oqOyiPlZVDw_000020,"male speech, man speaking",A,False,False,
oqOyiPlZVDw_000020,people belly laughing,AV,False,False,
oqT3pTJFv5k_000030,baby crying,AV,False,False,
oqT3pTJFv5k_000030,"female speech, woman speaking",A,False,False,
oqT3pTJFv5k_000030,"male speech, man speaking",A,False,False,
oqT3pTJFv5k_000030,people finger snapping,AV,False,False,
oqT3pTJFv5k_000030,people giggling,A,False,False,
owZDBEq6WdU_000030,car engine idling,A,False,False,
owZDBEq6WdU_000030,engine accelerating  revving  vroom,A,False,False,
ozUwXoIovV0_000100,car engine starting,AV,False,False,
ozUwXoIovV0_000100,lawn mowing,AV,False,False,
ozzZI4TbmCE_000014,,,False,False,
p-Qp_-Uh5Oo_000165,"male speech, man speaking",A,False,False,
p-Qp_-Uh5Oo_000165,people coughing,A,False,False,
p-Qp_-Uh5Oo_000165,people crowd,A,False,False,
p0bnx3wUloA_000194,"male speech, man speaking",A,False,False,
p0bnx3wUloA_000194,people screaming,A,False,False,
p0bnx3wUloA_000194,playing badminton,AV,False,False,
p0dBtgjr7-8_000030,"engine accelerating, revving, vroom",AV,False,False,
p1gQTumLv5M_000020,machine gun shooting,A,False,False,
p1gQTumLv5M_000020,"male speech, man speaking",A,False,False,
p1gQTumLv5M_000020,people running,AV,False,False,
p4P5tbsAqcY_000145,,,False,False,
pAfIutmME04_000115,people cheering,AV,False,False,
pAfIutmME04_000115,people clapping,A,False,False,
pAfIutmME04_000115,people crowd,AV,False,False,
pAfIutmME04_000115,people screaming,AV,False,False,
pDgllMmDvsA_000002,bird squawking,A,False,False,
pDgllMmDvsA_000002,penguins braying,A,False,False,
pEV-NcUcAxE_000015,,,False,False,
pFgm8rJ27eg_000060,"female speech, woman speaking",A,False,False,
pFgm8rJ27eg_000060,male speech  man speaking,A,False,False,
pFgm8rJ27eg_000060,people crowd,AV,False,False,
pFgm8rJ27eg_000060,playing tennis,AV,False,False,
pIhCGGAsoaA_000097,wind noise,A,False,False,
pKG3RMK__dc_000110,car passing by,AV,False,False,
pKG3RMK__dc_000110,engine accelerating  revving  vroom,AV,False,False,
pKG3RMK__dc_000110,"race car, auto racing",AV,False,False,
pNIN0FTNHTk_000190,"male speech, man speaking",A,False,False,
pNIN0FTNHTk_000190,people belly laughing,A,False,False,
pNIN0FTNHTk_000190,people giggling,A,False,False,
pNIN0FTNHTk_000190,sea waves,AV,False,False,
pNIN0FTNHTk_000190,sloshing water,AV,False,False,
pNIN0FTNHTk_000190,splashing water,AV,False,False,
pNIN0FTNHTk_000190,swimming,V,False,False,
pNe78oBtedY_000047,car engine idling,A,False,False,
pOfr9zC3OIc_000439,bathroom ventilation fan running,A,False,False,
pOfr9zC3OIc_000439,running electric fan,A,False,False,
pPk9HpXZLj8_000030,sea waves,A,False,False,
pPljucNzQJY_000038,,,False,False,
pUn8YqN2meU_000009,playing cornet,AV,False,False,
pUn8YqN2meU_000059,playing cornet,AV,False,False,
pWjfnwWIXQ4_000150,"bird chirping, tweeting",A,False,False,
pWjfnwWIXQ4_000150,bird wings flapping,AV,False,False,
pWjfnwWIXQ4_000150,"male speech, man speaking",A,False,False,
pXxTz9z4t8w_000210,"female speech, woman speaking",AV,False,False,
pXxTz9z4t8w_000210,people babbling,A,False,False,
pXxTz9z4t8w_000210,skiing,AV,False,False,
pXxTz9z4t8w_000210,wind noise,A,False,False,
pb1RbeEwwmc_000005,"male speech, man speaking",A,False,False,
pb1RbeEwwmc_000005,playing congas,AV,False,False,
pbDAz2Bi4rI_000000,people cheering,AV,False,False,
pbDAz2Bi4rI_000000,people clapping,AV,False,False,
pbDAz2Bi4rI_000000,people crowd,AV,False,False,
pbDAz2Bi4rI_000000,people marching,AV,False,False,
pbDAz2Bi4rI_000000,playing bagpipes,AV,False,False,
pbVP6Z1c4_k_000420,"female speech, woman speaking",AV,False,False,
pbVP6Z1c4_k_000420,hair dryer drying,AV,False,False,
pcGbob7fSgE_000071,people marching,AV,False,False,
pcGbob7fSgE_000071,playing bass drum,A,False,False,
pcGbob7fSgE_000071,playing french horn,A,False,False,
pcGbob7fSgE_000071,playing snare drum,AV,False,False,
pcGbob7fSgE_000071,playing trumpet,AV,False,False,
pkdT-CS1jzw_000020,,,False,False,
pldcfQAiPK0_000350,"male speech, man speaking",AV,False,False,
pldcfQAiPK0_000350,people screaming,AV,False,False,
pldcfQAiPK0_000350,sloshing water,AV,False,False,
pldcfQAiPK0_000350,wind noise,A,False,False,
pm3n1DgGURo_000008,,,False,False,
pnIQWNmKlQs_000030,,,False,False,
pnRvEfIkgSA_000013,bird squawking,AV,False,False,
pnRvEfIkgSA_000013,"female speech, woman speaking",A,False,False,
pnRvEfIkgSA_000013,parrot talking,AV,False,False,
pnRvEfIkgSA_000013,people whistling,A,False,False,
pp4xXyiezA8_000020,"child speech, kid speaking",AV,False,False,
pp4xXyiezA8_000020,"female speech, woman speaking",A,False,False,
pp4xXyiezA8_000020,male speech  man speaking,A,False,False,
pp4xXyiezA8_000020,people sobbing,AV,False,False,
pqCySqmhVwQ_000293,"male speech, man speaking",A,False,False,
pqCySqmhVwQ_000293,skiing,AV,False,False,
pqCySqmhVwQ_000293,wind noise,A,False,False,
psbURlY7H2g_000011,"bird chirping, tweeting",A,False,False,
psbURlY7H2g_000011,wind noise,A,False,False,
psbURlY7H2g_000085,"bird chirping, tweeting",A,False,False,
psbURlY7H2g_000085,"male speech, man speaking",A,False,False,
psbURlY7H2g_000085,wind noise,A,False,False,
q-lVsfgGuq4_000826,"playing violin, fiddle",A,False,False,
q-lVsfgGuq4_000826,splashing water,V,False,False,
q-lVsfgGuq4_000826,swimming,V,False,False,
q221aOp6MDo_000033,air conditioning noise,A,False,False,
q221aOp6MDo_000033,telephone bell ringing,A,False,False,
q3YnX6-OmYQ_000160,firing cannon,AV,False,False,
q3YnX6-OmYQ_000160,"male speech, man speaking",A,False,False,
q45BrzW-_xQ_000020,child speech  kid speaking,A,False,False,
q45BrzW-_xQ_000020,opening or closing car doors,AV,False,False,
q4ITKvMFseA_000023,child speech  kid speaking,A,False,False,
q4ITKvMFseA_000023,"pigeon, dove cooing",AV,False,False,
q6X517iRwRk_000188,sloshing water,AV,False,False,
q6X517iRwRk_000188,splashing water,AV,False,False,
q6X517iRwRk_000188,stream burbling,AV,False,False,
q6X517iRwRk_000188,swimming,AV,False,False,
q7mBpy_qgTk_000226,"male speech, man speaking",A,False,False,
q8s1yCYp4Go_000015,arc welding,AV,False,False,
qAbV36uy-gc_000025,snake hissing,AV,False,False,
qAbV36uy-gc_000025,snake rattling,AV,False,False,
qAbV36uy-gc_000054,snake hissing,AV,False,False,
qAbV36uy-gc_000054,snake rattling,AV,False,False,
qDXFW2kemrE_000310,people sneezing,AV,False,False,
qDXFW2kemrE_000310,people sniggering,A,False,False,
qHDSQ2RC-sQ_000030,singing bowl,AV,False,False,
qHdv60Yqxms_000010,scuba diving,AV,False,False,
qHdv60Yqxms_000010,underwater bubbling,A,False,False,
qHdv60Yqxms_000010,whale calling,A,False,False,
qJqlad8lMJ0_000040,alarm clock ringing,A,False,False,
qK24rhShDUI_000098,child speech  kid speaking,A,False,False,
qK24rhShDUI_000098,gibbon howling,A,False,False,
qK24rhShDUI_000098,people crowd,A,False,False,
qLVjaU5V9f0_000150,car passing by,AV,False,False,
qLVjaU5V9f0_000150,"engine accelerating, revving, vroom",A,False,False,
qNj8RLCaoL4_000446,"male speech, man speaking",A,False,False,
qOIBmPRsmts_000078,"male speech, man speaking",A,False,False,
qOIBmPRsmts_000078,"railroad car, train wagon",AV,False,False,
qOIBmPRsmts_000078,roller coaster running,AV,False,False,
qOIBmPRsmts_000078,train whistling,A,False,False,
qPaXT7mWUj0_000991,"male speech, man speaking",A,False,False,
qPaXT7mWUj0_000991,people crowd,AV,False,False,
qPaXT7mWUj0_000991,people whistling,A,False,False,
qPaXT7mWUj0_000991,playing hockey,AV,False,False,
qPsoKSYzuyo_000010,"male speech, man speaking",A,False,False,
qPsoKSYzuyo_000010,pumping water,AV,False,False,
qPsoKSYzuyo_000010,sloshing water,AV,False,False,
qPsoKSYzuyo_000010,splashing water,AV,False,False,
qRW1-q1SU5U_000043,"bird chirping, tweeting",A,False,False,
qRW1-q1SU5U_000043,snake hissing,AV,False,False,
qRW1-q1SU5U_000043,snake rattling,AV,False,False,
qSUVhFFUB-Q_000320,helicopter,AV,False,False,
qSUVhFFUB-Q_000320,"male speech, man speaking",A,False,False,
qSUVhFFUB-Q_000320,police radio chatter,A,False,False,
qShzBJddv_s_000051,"bird chirping, tweeting",AV,False,False,
qUewZTflBeM_000040,people cheering,AV,False,False,
qUewZTflBeM_000040,people clapping,AV,False,False,
qUewZTflBeM_000040,"vehicle horn, car horn, honking",A,False,False,
qViEyqjnY3M_000159,car passing by,AV,False,False,
qViEyqjnY3M_000159,people giggling,A,False,False,
qViEyqjnY3M_000159,police car (siren),V,False,False,
qViEyqjnY3M_000159,wind noise,A,False,False,
qXMeMOkNAXQ_000021,"male speech, man speaking",A,False,False,
qXMeMOkNAXQ_000021,scuba diving,AV,False,False,
qXMeMOkNAXQ_000021,underwater bubbling,AV,False,False,
qXyq4XX7CdU_000006,bird chirping  tweeting,A,False,False,
qXyq4XX7CdU_000006,people babbling,A,False,False,
qY0tqG5jmfs_000043,"bird chirping, tweeting",AV,False,False,
qZqfctv2CHg_000419,"male speech, man speaking",AV,False,False,
q_Sx6S-MQec_000064,bird squawking,AV,False,False,
q_Sx6S-MQec_000064,pheasant crowing,AV,False,False,
qagXyeXI9TM_000879,,,False,False,
qfy_8ZNn9HU_000125,playing trumpet,AV,False,False,
qhOBY9WjMU0_000381,dog barking,AV,False,False,
qhOBY9WjMU0_000381,dog baying,AV,False,False,
qhOBY9WjMU0_000381,dog bow-wow,AV,False,False,
qhOBY9WjMU0_000381,"male speech, man speaking",A,False,False,
qhTCG1xhCkE_000027,"bird chirping, tweeting",A,False,False,
qhTCG1xhCkE_000027,"male speech, man speaking",A,False,False,
qigQFZRmydQ_000191,cattle mooing,AV,False,False,
qigQFZRmydQ_000191,cow lowing,AV,False,False,
qigQFZRmydQ_000191,horse clip-clop,AV,False,False,
qigQFZRmydQ_000191,wind noise,A,False,False,
qjHwmaKkMUc_000018,mouse clicking,A,False,False,
qmn6_0OrRE4_000226,cat purring,A,False,False,
qnUax_XrBC8_000010,"female speech, woman speaking",A,False,False,
qnUax_XrBC8_000010,sloshing water,AV,False,False,
qnUax_XrBC8_000010,splashing water,AV,False,False,
qp6E1mvT5Zw_000032,hail,AV,False,False,
qp6E1mvT5Zw_000032,raining,AV,False,False,
qpfYxxh8Pqk_000463,pumping water,A,False,False,
qq2QKs8pIXo_000027,,,False,False,
qrZAB7XymYU_000022,elephant trumpeting,AV,False,False,
qrZAB7XymYU_000109,elephant trumpeting,A,False,False,
qs_-emj1qR4_000030,playing trumpet,AV,False,False,
qwoyjr7tSBA_000531,male singing,AV,False,False,
qwoyjr7tSBA_000531,people cheering,V,False,False,
qwoyjr7tSBA_000531,people crowd,V,False,False,
qwoyjr7tSBA_000531,playing acoustic guitar,AV,False,False,
qwoyjr7tSBA_000531,playing drum kit,AV,False,False,
qwoyjr7tSBA_000531,playing piano,A,False,False,
qz66f98CiBg_000086,car passing by,A,False,False,
r0Xvr8maR34_000000,orchestra,AV,False,False,
r0Xvr8maR34_000000,playing cello,AV,False,False,
r0Xvr8maR34_000000,playing french horn,AV,False,False,
r0Xvr8maR34_000000,playing harp,AV,False,False,
r0Xvr8maR34_000000,playing shofar,AV,False,False,
r0Xvr8maR34_000000,playing trumpet,AV,False,False,
r0Xvr8maR34_000000,"playing violin, fiddle",AV,False,False,
r1XXnstW6Vk_000066,playing piano,AV,False,False,
r38dp-thzOc_000206,"bird chirping, tweeting",A,False,False,
r38dp-thzOc_000206,bird squawking,A,False,False,
r41G-3d83z0_000095,scuba diving,AV,False,False,
r41G-3d83z0_000095,underwater bubbling,AV,False,False,
r56PXyxKOMI_000030,"female speech, woman speaking",A,False,False,
r56PXyxKOMI_000030,people cheering,AV,False,False,
r56PXyxKOMI_000030,people giggling,A,False,False,
r9lsNndMDIU_000148,people clapping,AV,False,False,
r9lsNndMDIU_000148,playing accordion,AV,False,False,
r9lsNndMDIU_000148,playing cymbal,AV,False,False,
r9lsNndMDIU_000148,playing washboard,AV,False,False,
rBzH1ZfKgX8_000063,railroad car  train wagon,AV,False,False,
rBzH1ZfKgX8_000063,train wheels squealing,A,False,False,
rDb0xQ6m8Oc_000080,"male speech, man speaking",A,False,False,
rDb0xQ6m8Oc_000080,police radio chatter,A,False,False,
rDb0xQ6m8Oc_000080,sailing,AV,False,False,
rDb0xQ6m8Oc_000080,sea waves,V,False,False,
rDb0xQ6m8Oc_000080,wind noise,A,False,False,
rFc4AF-Ur8c_000030,"male speech, man speaking",A,False,False,
rFc4AF-Ur8c_000030,pig oinking,A,False,False,
rFtAqf39OeI_000086,"bird chirping, tweeting",A,False,False,
rFtAqf39OeI_000086,bird squawking,A,False,False,
rFtAqf39OeI_000086,sea lion barking,AV,False,False,
rHNA6TjjhDg_000123,,,False,False,
rI4Y9pGtO9I_000018,"female speech, woman speaking",AV,False,False,
rI4Y9pGtO9I_000018,"male speech, man speaking",AV,False,False,
rI4Y9pGtO9I_000018,people giggling,AV,False,False,
rI4Y9pGtO9I_000018,people whispering,AV,False,False,
rI99Dvpxo2w_000131,"railroad car, train wagon",AV,False,False,
rI99Dvpxo2w_000131,train horning,AV,False,False,
rI99Dvpxo2w_000131,train whistling,AV,False,False,
rI99Dvpxo2w_000131,wind noise,A,False,False,
rISwHbEC01M_000016,"railroad car, train wagon",AV,False,False,
rISwHbEC01M_000016,train wheels squealing,A,False,False,
rOGWjfzN7D8_000023,playing tuning fork,AV,False,False,
rPGgxEE2hjk_000091,"bird chirping, tweeting",AV,False,False,
rPGgxEE2hjk_000091,"female speech, woman speaking",A,False,False,
rPGgxEE2hjk_000118,chicken clucking,AV,False,False,
rPGgxEE2hjk_000118,"female speech, woman speaking",A,False,False,
rRVTA8SlJvM_000233,lathe spinning,AV,False,False,
rVlc15B6v-s_000015,playing tuning fork,A,False,False,
rVlc15B6v-s_000030,singing bowl,AV,False,False,
rW0Vwotvx3s_000119,playing piano,AV,False,False,
rW0Vwotvx3s_000178,playing piano,AV,False,False,
raCETItMU_g_000299,"male speech, man speaking",AV,False,False,
raCETItMU_g_000299,playing bassoon,AV,False,False,
raIIQCRNwu0_000080,playing accordion,AV,False,False,
raIIQCRNwu0_000080,playing acoustic guitar,AV,False,False,
rcnaWIJ2QOw_000010,"railroad car, train wagon",AV,False,False,
rcnaWIJ2QOw_000010,train horning,A,False,False,
rcnaWIJ2QOw_000010,train whistling,A,False,False,
rf3ye_WX4Ic_000080,"male speech, man speaking",AV,False,False,
rffMu_Y9rSY_000480,,,False,False,
rg4bhfytF9A_000039,playing timpani,AV,False,False,
rg4bhfytF9A_000039,playing tympani,AV,False,False,
riLxPF82qhA_000011,,,False,False,
rjYPJUBcoN8_000033,female speech  woman speaking,A,False,False,
rnAR_z3mw48_000132,people nose blowing,A,False,False,
rnsPxfODN4M_000009,basketball bounce,AV,False,False,
rnsPxfODN4M_000009,people cheering,A,False,False,
rnsPxfODN4M_000009,people clapping,A,False,False,
rpoClsGXZWA_000000,"bird chirping, tweeting",A,False,False,
rpxgZXOkr1A_000030,lip smacking,AV,False,False,
rq4oQdSxrnI_000079,airplane,AV,False,False,
rq4oQdSxrnI_000079,airplane flyby,AV,False,False,
rq4oQdSxrnI_000079,engine accelerating  revving  vroom,A,False,False,
rq4oQdSxrnI_000079,playing electric guitar,A,False,False,
rqNRRqAjk6g_000533,lathe spinning,AV,False,False,
rr3ROJ0yOdk_000112,male speech  man speaking,A,False,False,
rr3ROJ0yOdk_000112,volcano explosion,AV,False,False,
rrWsWt-rDrQ_000100,playing trombone,AV,False,False,
rssAK31eM6I_000098,fire crackling,AV,False,False,
rw0KRJIyyM4_000046,"child speech, kid speaking",A,False,False,
rw0KRJIyyM4_000046,"male speech, man speaking",A,False,False,
rw0KRJIyyM4_000046,playing darts,AV,False,False,
ryWnOaICR80_000014,cat purring,AV,False,False,
rysEBq2ZeP4_000007,cat growling,AV,False,False,
rysEBq2ZeP4_000007,cat purring,AV,False,False,
s-5NrplJjlg_000383,car passing by,AV,False,False,
s-5NrplJjlg_000383,"engine accelerating, revving, vroom",A,False,False,
s-5NrplJjlg_000383,"male speech, man speaking",A,False,False,
s-5NrplJjlg_000383,"race car, auto racing",AV,False,False,
s-5NrplJjlg_000383,skidding,V,False,False,
s2N0szde6QA_000196,"bird chirping, tweeting",AV,False,False,
s2N0szde6QA_000196,"female speech, woman speaking",A,False,False,
s2N0szde6QA_000196,"male speech, man speaking",AV,False,False,
s5s3aR8Z7I8_000350,car passing by,AV,False,False,
s5s3aR8Z7I8_000350,"engine accelerating, revving, vroom",AV,False,False,
s5s3aR8Z7I8_000350,"vehicle horn, car horn, honking",A,False,False,
s87IYYmn1fQ_000060,playing french horn,AV,False,False,
s87IYYmn1fQ_000060,playing saxophone,AV,False,False,
s87IYYmn1fQ_000060,playing trombone,AV,False,False,
s87IYYmn1fQ_000060,playing trumpet,AV,False,False,
s9HV3WrbSno_000007,bird chirping  tweeting,A,False,False,
s9HV3WrbSno_000007,bird squawking,A,False,False,
s9HV3WrbSno_000007,cricket chirping,A,False,False,
s9HV3WrbSno_000007,woodpecker pecking tree,AV,False,False,
s9d-2nhuJCQ_000030,people cheering,A,False,False,
s9d-2nhuJCQ_000030,people clapping,A,False,False,
s9d-2nhuJCQ_000030,playing bass drum,AV,False,False,
s9d-2nhuJCQ_000030,playing bass guitar,AV,False,False,
s9d-2nhuJCQ_000030,playing cymbal,AV,False,False,
s9d-2nhuJCQ_000030,playing drum kit,AV,False,False,
s9d-2nhuJCQ_000030,playing electric guitar,AV,False,False,
s9d-2nhuJCQ_000030,playing piano,AV,False,False,
s9d-2nhuJCQ_000030,playing snare drum,AV,False,False,
sE7fflraCpY_000009,"female speech, woman speaking",A,False,False,
sE7fflraCpY_000009,playing gong,AV,False,False,
sH_nDqYVq5E_000270,playing clarinet,AV,False,False,
sH_nDqYVq5E_000270,playing djembe,AV,False,False,
sH_nDqYVq5E_000270,playing erhu,AV,False,False,
sKQ6qt6uT18_000027,"male speech, man speaking",A,False,False,
sKQ6qt6uT18_000027,playing bongo,AV,False,False,
sQbEIVxAfQ4_000583,"bird chirping, tweeting",A,False,False,
sQbEIVxAfQ4_000583,"male speech, man speaking",A,False,False,
sS4SfCOFWxw_000030,dog growling,A,False,False,
sS4SfCOFWxw_000030,people screaming,A,False,False,
sUHdX7FS5js_000001,"cattle, bovinae cowbell",A,False,False,
sUK2ModmFU8_000140,"male speech, man speaking",A,False,False,
sUK2ModmFU8_000140,people cheering,AV,False,False,
sUK2ModmFU8_000140,people screaming,AV,False,False,
sUK2ModmFU8_000140,sloshing water,AV,False,False,
sUK2ModmFU8_000140,splashing water,AV,False,False,
sWvd4QtHZTI_000030,"female speech, woman speaking",A,False,False,
sXQ41sxfPa8_000253,lathe spinning,AV,False,False,
sYIymaJi6tc_000090,female singing,AV,False,False,
sYIymaJi6tc_000090,male singing,AV,False,False,
sYIymaJi6tc_000090,playing ukulele,AV,False,False,
s_8Mu0lIyFg_000151,"male speech, man speaking",A,False,False,
s_8Mu0lIyFg_000151,striking pool,AV,False,False,
sc7KNFUEdfY_000030,duck quacking,AV,False,False,
sc7KNFUEdfY_000030,playing double bass,A,False,False,
sc7KNFUEdfY_000030,playing timpani,A,False,False,
sdJgpGJBQcI_000560,cattle mooing,AV,False,False,
sdJgpGJBQcI_000560,dog barking,AV,False,False,
se62EZurO8Q_000070,electric grinder grinding,AV,False,False,
se62EZurO8Q_000070,engine accelerating  revving  vroom,AV,False,False,
sfXt8h7KAHM_000030,"female speech, woman speaking",A,False,False,
sfXt8h7KAHM_000030,pig oinking,A,False,False,
shQqZPRjOxc_000030,cricket chirping,A,False,False,
shQqZPRjOxc_000030,sloshing water,AV,False,False,
shQqZPRjOxc_000030,splashing water,AV,False,False,
shQqZPRjOxc_000030,wind noise,A,False,False,
st6A74RGLmY_000037,"playing marimba, xylophone",A,False,False,
st6A74RGLmY_000037,"railroad car, train wagon",AV,False,False,
st6A74RGLmY_000037,"subway, metro, underground",AV,False,False,
st6A74RGLmY_000037,train wheels squealing,A,False,False,
st6A74RGLmY_000037,wind noise,A,False,False,
sv35ItWLBBk_000030,,,False,False,
syIwNMo2TUA_000000,child speech  kid speaking,AV,False,False,
syIwNMo2TUA_000000,male speech  man speaking,AV,False,False,
syIwNMo2TUA_000000,people screaming,AV,False,False,
t0txEC0Rhdg_000000,airplane,AV,False,False,
t7NFJjYWpwo_000000,female speech  woman speaking,A,False,False,
t7NFJjYWpwo_000000,footsteps on snow,V,False,False,
t7NFJjYWpwo_000000,otter growling,V,False,False,
tBUVgCiHFds_000009,spraying water,AV,False,False,
tLp3oiK2GO0_000029,"female speech, woman speaking",A,False,False,
tLp3oiK2GO0_000029,pig oinking,AV,False,False,
tMzxjJygrH4_000002,"male speech, man speaking",AV,False,False,
tMzxjJygrH4_000002,playing table tennis,AV,False,False,
tPE0GmzqkRY_000030,"male speech, man speaking",AV,False,False,
tPE0GmzqkRY_000030,people crowd,AV,False,False,
tPE0GmzqkRY_000030,people giggling,A,False,False,
tQamQOhxjwY_000225,planing timber,AV,False,False,
tYEIYOHYtso_000000,baby laughter,AV,False,False,
tYEIYOHYtso_000000,"male speech, man speaking",A,False,False,
t_nChjR23qA_000031,"alligators, crocodiles hissing",A,False,False,
ta9gY--DRag_000024,,,False,False,
tav0edwEqow_000059,people eating crisps,A,False,False,
tav0edwEqow_000059,playing snare drum,A,False,False,
tcZ7hytrOO4_000319,engine accelerating  revving  vroom,AV,False,False,
tcZ7hytrOO4_000319,tractor digging,V,False,False,
tfAxJ2-Urco_000029,"bird chirping, tweeting",A,False,False,
tfAxJ2-Urco_000029,francolin calling,A,False,False,
tfAxJ2-Urco_000029,pheasant crowing,AV,False,False,
tfhKYv0UNAY_000337,francolin calling,A,False,False,
tfhKYv0UNAY_000337,"male speech, man speaking",AV,False,False,
tg0KFj-fkfs_000000,people belly laughing,AV,False,False,
tg0KFj-fkfs_000000,people burping,AV,False,False,
ti3oPHlZGQY_000067,baby babbling,AV,False,False,
ti3oPHlZGQY_000067,baby laughter,AV,False,False,
ti3oPHlZGQY_000067,"female speech, woman speaking",AV,False,False,
ti3oPHlZGQY_000067,people babbling,AV,False,False,
ti3oPHlZGQY_000067,splashing water,AV,False,False,
ti3oPHlZGQY_000088,baby laughter,AV,False,False,
ti3oPHlZGQY_000088,"female speech, woman speaking",AV,False,False,
ti3oPHlZGQY_000088,people babbling,AV,False,False,
ti3oPHlZGQY_000088,people giggling,AV,False,False,
ti3oPHlZGQY_000088,splashing water,AV,False,False,
tiMD7FdhbPo_000050,orchestra,AV,False,False,
tiMD7FdhbPo_000050,playing oboe,A,False,False,
tiMD7FdhbPo_000050,playing trumpet,AV,False,False,
tiMD7FdhbPo_000050,"playing violin, fiddle",AV,False,False,
tjKzkajbKc0_000030,"male speech, man speaking",AV,False,False,
tjKzkajbKc0_000030,smoke detector beeping,A,False,False,
tk1WqHXdPuY_000015,railroad car  train wagon,AV,False,False,
tk1WqHXdPuY_000015,train horning,AV,False,False,
tk1WqHXdPuY_000015,train whistling,AV,False,False,
tmXq_W2sb-A_000003,playing tuning fork,AV,False,False,
tmXq_W2sb-A_000003,splashing water,,False,True,
tmkOomSM_So_000080,cattle  bovinae cowbell,AV,False,False,
tmkOomSM_So_000080,"male speech, man speaking",AV,False,False,
tnepPZChA5U_000219,people clapping,V,False,False,
tnepPZChA5U_000219,people crowd,V,False,False,
tnepPZChA5U_000219,playing drum kit,A,False,False,
tnepPZChA5U_000219,playing electric guitar,AV,False,False,
tnepPZChA5U_000219,"playing violin, fiddle",AV,False,False,
tnepPZChA5U_000219,tapping guitar,AV,False,False,
tnmwXN4aTyw_000165,"donkey, ass braying",AV,False,False,
tnmwXN4aTyw_000165,wind noise,A,False,False,
to7dq-F5xQM_000064,"male speech, man speaking",AV,False,False,
to7dq-F5xQM_000064,people whispering,A,False,False,
to7dq-F5xQM_000064,playing darts,AV,False,False,
tpkiIAELa1k_000071,lip smacking,A,False,False,
tpkiIAELa1k_000071,people eating,AV,False,False,
tpkiIAELa1k_000071,people eating apple,AV,False,False,
tptTsP3_G3w_000834,car engine idling,AV,False,False,
tptTsP3_G3w_000834,"ice cream truck, ice cream van",AV,False,False,
tptTsP3_G3w_000834,playing synthesizer,A,False,False,
tq3Hlgw2ZB0_000180,"male speech, man speaking",A,False,False,
tq3Hlgw2ZB0_000180,sharpen knife,AV,False,False,
tqDYOAy5K7s_000030,fox barking,V,False,False,
tqDYOAy5K7s_000030,frog croaking,A,False,False,
tqDYOAy5K7s_000030,"male speech, man speaking",AV,False,False,
trPPoFk5hNw_000033,"female speech, woman speaking",A,False,False,
trPPoFk5hNw_000033,hail,AV,False,False,
trPPoFk5hNw_000033,wind noise,A,False,False,
ttMbB9pX30A_000020,"male speech, man speaking",A,False,False,
ttMbB9pX30A_000020,scuba diving,AV,False,False,
ttMbB9pX30A_000020,wind rustling leaves,V,False,False,
u0LKPT1u1E8_000039,baltimore oriole calling,A,False,False,
u0LKPT1u1E8_000039,"bird chirping, tweeting",A,False,False,
u0LKPT1u1E8_000039,bird wings flapping,A,False,False,
u0LKPT1u1E8_000039,wind rustling leaves,A,False,False,
u0VZUjxb4p8_000157,beat boxing,AV,False,False,
u0VZUjxb4p8_000157,"male speech, man speaking",AV,False,False,
u0VZUjxb4p8_000157,people clapping,A,False,False,
